lead_id,property_name,contact_name,role,email,phone,city,country,website,lead_source,partner_id,partner_role,package,deal_value_eur,status,priority,qualification_score,last_contact,next_follow_up,follow_up_mode,thread_sender,thread_id,owner,opt_out,payment_status,amount_collected_eur,commission_rate,commission_eur,commission_status,notes
LSG-BNB-20260909-44b881f3f8,Domus Terra Mare,,,info@domusterramare.it,,Torre San Giovanni,Italy,https://www.domusterramare.it/,public_website,,,Low-Season Booking Sprint,479,lost,medium,,2026-09-09,,paused,digital.vincenzoproto@gmail.com,1a086a8583cf578a,Vincenzo,false,none,0,0,0,none,Personalised email sent; Gmail SENT confirmed; Gmail and CRM deduplicated; public business contact verified; 479 EUR quoted; opt-out included; not paid; Verified Gmail SENT message 1a086a8583cf578a; public source https://www.domusterramare.it/; HARD BOUNCE 2026-09-09T14:52:55Z; DSN message 1a086a85caa8f576; Gmail DSN: MX lookup returned NXDOMAIN; domain does not exist; do not retry this address
LSG-BNB-20260909-e9616a9ce5,Letto e Merenda,,,info@lettoemerenda.it,,Nardò,Italy,https://www.lettoemerenda.it/,public_website,,,Low-Season Booking Sprint,479,contacted,medium,,2026-09-09,2026-09-14,manual,digital.vincenzoproto@gmail.com,1a086ab828ef4f98,Vincenzo,false,none,0,0,0,none,Personalised email sent; Gmail SENT confirmed; Gmail and CRM deduplicated; public business contact verified; 479 EUR quoted; opt-out included; not paid; Verified Gmail SENT message 1a086ab828ef4f98; public source https://www.lettoemerenda.it/
LSG-BNB-20260909-5f48e62785,Aliseo B&B,,,office@bbaliseo.it,,Lecce,Italy,https://www.bbaliseo.it/contatti/,public_website,,,Low-Season Booking Sprint,479,contacted,medium,,2026-09-09,2026-09-14,manual,digital.vincenzoproto@gmail.com,1a086acef6f44182,Vincenzo,false,none,0,0,0,none,Personalised email sent; Gmail SENT confirmed; Gmail and CRM deduplicated; public business contact verified; 479 EUR quoted; opt-out included; not paid; Verified Gmail SENT message 1a086acef6f44182; public source https://www.bbaliseo.it/contatti/
LSG-BNB-20260909-55bcddb14a,Residenza Bibiena,,,info@residenzabibiena.it,,Mantova,Italy,https://www.residenzabibiena.it/contatti-residenza-bibiena/,public_website,,,Low-Season Booking Sprint,479,contacted,medium,,2026-09-09,2026-09-14,manual,digital.vincenzoproto@gmail.com,1a086abea14ffb1d,Vincenzo,false,none,0,0,0,none,Personalised email sent; Gmail SENT confirmed; Gmail history and repository search checked; official contact verified 2026-09-09; hook family-run B&B and cultural stays in Mantova; 479 EUR one-off quoted; website and Instagram links included; ad spend and campaign management excluded; no booking guarantee; opt-out included; not paid; Verified Gmail SENT message 1a086abea14ffb1d; public source https://www.residenzabibiena.it/contatti-residenza-bibiena/
LSG-BNB-20260909-b17244b0dc,Cortemaggio,,,cortemaggio@gmail.com,,Gualdo Tadino,Italy,https://www.cortemaggio.com/,public_website,,,Low-Season Booking Sprint,479,contacted,medium,,2026-09-09,2026-09-14,manual,digital.vincenzoproto@gmail.com,1a086afaa08c3ff9,Vincenzo,false,none,0,0,0,none,Personalised email sent; Gmail SENT confirmed; Gmail and CRM deduplicated; public business contact verified; 479 EUR quoted; opt-out included; not paid; Verified Gmail SENT message 1a086afaa08c3ff9; public source https://www.cortemaggio.com/
LSG-BNB-20260909-dfa00b5f62,Room Salento Palace,,,info@roomsalentopalace.it,,Torre San Giovanni,Italy,https://www.roomsalentopalace.it/contatti/,public_website,,,Low-Season Booking Sprint,479,contacted,medium,,2026-09-09,2026-09-14,manual,digital.vincenzoproto@gmail.com,1a086b1d9164e2d6,Vincenzo,false,none,0,0,0,none,Personalised email sent; Gmail SENT confirmed; Gmail and CRM deduplicated; public business contact verified; 479 EUR quoted; opt-out included; not paid; Verified Gmail SENT message 1a086b1d9164e2d6; public source https://www.roomsalentopalace.it/contatti/
LSG-BNB-20260909-23a658e1ee,B&B Il Ceppo,,,info@bedandbreakfastilceppo.it,,Monteriggioni,Italy,https://ilceppo-bedandbreakfastmonteriggioni.com/contatti-bb-ilceppo/,public_website,,,Low-Season Booking Sprint,479,contacted,medium,,2026-09-09,2026-09-14,manual,digital.vincenzoproto@gmail.com,1a086b435724b897,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://ilceppo-bedandbreakfastmonteriggioni.com/contatti-bb-ilceppo/; Verified Gmail SENT message 1a086b435724b897; campaign LSG-20260909-BNB80
LSG-BNB-20260909-36286cf763,B&B La Magnolia,,,info@bblamagnolia.it,,Orvieto,Italy,https://www.bblamagnolia.it/en/contacts/,public_website,,,Low-Season Booking Sprint,479,contacted,medium,,2026-09-09,2026-09-14,manual,digital.vincenzoproto@gmail.com,1a086b65dcecdb9a,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.bblamagnolia.it/en/contacts/; Verified Gmail SENT message 1a086b65dcecdb9a; campaign LSG-20260909-BNB80
LSG-BNB-20260909-4ecb416530,Badia il Vingone,,,info@badiailvingone.it,,Città di Castello,Italy,https://badiailvingone.it/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://badiailvingone.it/
LSG-BNB-20260909-469ad9ddd5,B&B Gisira,,,info@bebgisira.it,,Catania,Italy,https://www.bebgisira.it/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.bebgisira.it/
LSG-BNB-20260909-0b27c56ace,La Casa dei Miraglia,,,info@beblacasadeimiraglia.com,,San Cataldo,Italy,https://beblacasadeimiraglia.com/about,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://beblacasadeimiraglia.com/about
LSG-BNB-20260909-7555adcb6c,Villa Rosa dei Venti,,,bebvillarosadeiventi@gmail.com,,Cinisi,Italy,https://www.villarosadeiventi.eu/contatti,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.villarosadeiventi.eu/contatti
LSG-BNB-20260909-eed970320b,La Foresteria Catania,,,laforesteriact@gmail.com,,Catania,Italy,https://www.bblaforesteriacatania.it/posizione-e-contatti/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.bblaforesteriacatania.it/posizione-e-contatti/
LSG-BNB-20260909-ee86accccf,Crocevia del Sale,,,info@croceviadelsale.it,,Casella,Italy,https://www.croceviadelsale.it/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.croceviadelsale.it/
LSG-BNB-20260909-5d0487e806,B&B Il Triclinio,,,info@bbtriclinio.it,,Piazza Armerina,Italy,https://www.bbtriclinio.it/prenota,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.bbtriclinio.it/prenota
LSG-BNB-20260909-54529a292c,La Durlindana,,,info@ladurlindana.it,,Acireale,Italy,https://www.ladurlindana.it/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.ladurlindana.it/
LSG-BNB-20260909-471441d9d4,Sicilia Meraviglia,,,info@siciliameraviglia.com,,Fontane Bianche,Italy,https://www.siciliameraviglia.com/contatti/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.siciliameraviglia.com/contatti/
LSG-BNB-20260909-74ed164a18,B&B Sicilia in Miniatura,,,bb@siciliainminiatura.it,,Zafferana Etnea,Italy,https://siciliainminiatura.it/bb-sicilia-in-miniatura/contatti/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://siciliainminiatura.it/bb-sicilia-in-miniatura/contatti/
LSG-BNB-20260909-abc6e92974,B&B Ammirata,,,bebammiratavacanza@gmail.com,,Palermo,Italy,https://bb-ammirata.webnode.it/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://bb-ammirata.webnode.it/
LSG-BNB-20260909-86e2486785,Plebis Bed & Breakfast,,,info@plebis.it,,Catania,Italy,https://www.plebis.it/contatti/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.plebis.it/contatti/
LSG-BNB-20260909-cbbf77cb30,Anita B&B,,,anitacalza.ac@gmail.com,,Uscio,Italy,https://www.anitabnb-uscio.com/it/contatti/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.anitabnb-uscio.com/it/contatti/
LSG-BNB-20260909-05cb8cb73f,Il Ghiro Ghiotto,,,info@pietraligure.ghiroghiotto.it,,Pietra Ligure,Italy,https://www.bedandbreakfastghiroghiotto.it/en/contatti.html,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.bedandbreakfastghiroghiotto.it/en/contatti.html
LSG-BNB-20260909-07c3c813f9,B&B Le Faie,,,bnblefaie@gmail.com,,Varazze,Italy,https://lefaie.wixsite.com/varazze,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://lefaie.wixsite.com/varazze
LSG-BNB-20260909-27211b0fcf,B&B Pioppi,,,info@bbpioppi-cilento.it,,Pollica,Italy,https://www.bbpioppi-cilento.it/contatti/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.bbpioppi-cilento.it/contatti/
LSG-BNB-20260909-9042907ade,B&B Il Girasole,,,info@ilgirasoleabruzzo.it,,Basciano,Italy,https://www.ilgirasoleabruzzo.it/,public_website,,,Low-Season Booking Sprint,479,contacted,medium,,2026-09-09,2026-09-14,manual,digital.vincenzoproto@gmail.com,1a086c4113a6769b,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.ilgirasoleabruzzo.it/; Verified Gmail SENT message 1a086c4113a6769b; campaign LSG-20260909-BNB80
LSG-BNB-20260909-5b0ef7e1bd,Il Rifugio nel Parco,,,info@ilrifugionelparco.it,,Villetta Barrea,Italy,https://www.ilrifugionelparco.it/,public_website,,,Low-Season Booking Sprint,479,contacted,medium,,2026-09-09,2026-09-14,manual,digital.vincenzoproto@gmail.com,1a086c5fb1c209e0,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.ilrifugionelparco.it/; Verified Gmail SENT message 1a086c5fb1c209e0; campaign LSG-20260909-BNB80
LSG-BNB-20260909-bbcae89c2f,B&B Mazzarella,,,info@bebmazzarella.it,,San Mauro Cilento,Italy,https://b-b-mazzarella.webnode.it/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://b-b-mazzarella.webnode.it/
LSG-BNB-20260909-6e4420946e,Welchome B&B,,,info@welchomebeb.it,,Porto Sant'Elpidio,Italy,https://www.welchomebeb.it/contatti/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.welchomebeb.it/contatti/
LSG-BNB-20260909-223f3441fe,B&B Les Chalets,,,info@bebleschalets.com,,Villetta Barrea,Italy,https://www.bebleschalets.com/contatti/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.bebleschalets.com/contatti/
LSG-BNB-20260909-a55878a5d7,La Casa di Rinaldo,,,info@lacasadirinaldo.it,,Scerne di Pineto,Italy,https://www.lacasadirinaldo.it/contatti/,public_website,,,Low-Season Booking Sprint,479,contacted,medium,,2026-09-09,2026-09-14,manual,digital.vincenzoproto@gmail.com,1a086c7b5e700daa,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.lacasadirinaldo.it/contatti/; Verified Gmail SENT message 1a086c7b5e700daa; campaign LSG-20260909-BNB80
LSG-BNB-20260909-659e1466dc,Palazzo Mestichelli,,,palazzomestichelli@gmail.com,,Monteprandone,Italy,https://palazzomestichelli.com/contatti/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://palazzomestichelli.com/contatti/
LSG-BNB-20260909-47f5576815,Paisà Cibo e Ospitalità,,,info@paisaroom.it,,Agnone Cilento,Italy,https://www.paisaroom.it/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.paisaroom.it/
LSG-BNB-20260909-5eccf49126,Margherita B&B,,,info@margheritabandb.it,,Alba Adriatica,Italy,https://www.margheritabandb.it/contatti/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.margheritabandb.it/contatti/
LSG-BNB-20260909-abf1bef608,Villa Margot,,,info@villamargot.it,,Agropoli,Italy,https://www.villamargot.it/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.villamargot.it/
LSG-BNB-20260909-7b4da32c8d,I Delfini B&B,,,idelfinibb@gmail.com,,Agropoli,Italy,https://idelfinibb.it/contatti/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://idelfinibb.it/contatti/
LSG-BNB-20260909-4bbb758e7d,O' Stiavucco,,,info@stiavucco.it,,Corleto Monforte,Italy,https://www.stiavucco.it/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.stiavucco.it/
LSG-BNB-20260909-5da5d20c4c,Borgo Incoronata B&B,,,info@borgoincoronata.it,,Vasto,Italy,https://www.borgoincoronata.it/contatti-2/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.borgoincoronata.it/contatti-2/
LSG-BNB-20260909-6ce2680561,B&B Villa Consorti,,,info@villaconsorti.it,,Villa Rosa di Martinsicuro,Italy,https://www.villaconsorti.it/RoomsDetails.aspx,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.villaconsorti.it/RoomsDetails.aspx
LSG-BNB-20260909-cc3c9caf03,Palazzo Lupo,,,francesco@palazzolupo.it,,Centola,Italy,https://palazzolupo.it/info/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://palazzolupo.it/info/
LSG-BNB-20260909-31f32ac417,Radici Luxury B&B,,,info@bbradici.it,,Monsampolo del Tronto,Italy,https://bbradici.it/it/contatti,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://bbradici.it/it/contatti
LSG-BNB-20260909-7126dcde6e,B&B Room47,,,info@room47.it,,Alba Adriatica,Italy,https://www.room47.it/about-3/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.room47.it/about-3/
LSG-BNB-20260909-579eac229e,Relais Conac 1888,,,info@conac.it,,Castelnuovo Don Bosco,Italy,https://www.conac.it/location-e-contatti/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.conac.it/location-e-contatti/
LSG-BNB-20260909-8d9aa2b2fe,Piemonte House,,,info@piemontehouse.it,,Monesiglio,Italy,https://www.piemontehouse.it/contatti/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.piemontehouse.it/contatti/
LSG-BNB-20260909-325d2cabb8,B&B MagicHouse,,,magichousenovara@gmail.com,,Novara,Italy,https://bbmagichouse.it/contatti/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://bbmagichouse.it/contatti/
LSG-BNB-20260909-f19ed1a717,B&Bio Panemarmellata,,,info@bedandbiopanemarmellata.it,,Santarcangelo di Romagna,Italy,https://www.bedandbiopanemarmellata.it/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.bedandbiopanemarmellata.it/
LSG-BNB-20260909-afcbff1147,B&B Ospitando,,,info@bbospitando.it,,Vittorio Veneto,Italy,https://www.bbospitando.it/index.php?id=contatti,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.bbospitando.it/index.php?id=contatti
LSG-BNB-20260909-7a8fbb7e50,Mulini Venturi,,,info@muliniventuri.it,,Saludecio,Italy,https://www.muliniventuri.it/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.muliniventuri.it/
LSG-BNB-20260909-7a06387dc7,Medoacvs B&B,,,info@medoacvs.it,,Fiesso d'Artico,Italy,https://www.medoacvs.it/contatti/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.medoacvs.it/contatti/
LSG-BNB-20260909-464931da89,Bucci 54 B&B,,,info@bucci54.com,,Morciano di Romagna,Italy,https://www.bucci54.com/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.bucci54.com/
LSG-BNB-20260909-cfb867cc84,B&B Oasi,,,bnboasi1@gmail.com,,Bacu Abis,Italy,https://www.bboasi.com/contatti/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.bboasi.com/contatti/
LSG-BNB-20260909-9621aed3b8,Agriturismo B&B Sa Mendhula,,,info@samendhula.com,,Olbia,Italy,https://samendhula.com/contatti/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://samendhula.com/contatti/
LSG-BNB-20260909-409e0a93f1,Sa Domu Sarda,,,sadomusarda@virgilio.it,,Porto Columbu,Italy,https://www.sadomusarda.it/contatti/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.sadomusarda.it/contatti/
LSG-BNB-20260909-45a73e6afe,Casa Mian B&B,,,info@casamian.it,,Orosei,Italy,https://www.casamian.it/contatti/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.casamian.it/contatti/
LSG-BNB-20260909-441237897e,B&B La Badessa,,,agricolalabadessa@gmail.com,,Ozzano dell'Emilia,Italy,https://agricolalabadessa.it/contatti/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://agricolalabadessa.it/contatti/
LSG-BNB-20260909-ccbefed2db,Brezza B&B,,,brezzabb@gmail.com,,Golfo Aranci,Italy,https://brezzabnb.it/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://brezzabnb.it/
LSG-BNB-20260909-1d50722e18,B&B S'Alzola,,,info@salzola.it,,Porto Rotondo,Italy,https://salzola.it/contatti/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://salzola.it/contatti/
LSG-BNB-20260909-bd1ef128aa,B&B Pessighette,,,info@pessighette.it,,Bosa,Italy,https://www.pessighette.it/contatti,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.pessighette.it/contatti
LSG-BNB-20260909-e774c29b1c,B&B Le Magnolie,,,lemagnoliebeb@hotmail.com,,Palanzo,Italy,https://www.lemagnoliebeb.com/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.lemagnoliebeb.com/
LSG-BNB-20260909-8b30f65abb,B&B Il Glicine,,,info@bandbilglicinesanteodoro.it,,San Teodoro,Italy,https://www.bandbilglicinesanteodoro.it/contatti/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.bandbilglicinesanteodoro.it/contatti/
LSG-BNB-20260909-713cfea6b7,Incantos Charme B&B,,,info@incantos-bb.it,,Tortolì,Italy,https://www.incantos-bb.it/contatti/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.incantos-bb.it/contatti/
LSG-BNB-20260909-46df8a3d18,Al Melograno B&B,,,almelograno@gmail.com,,Bologna,Italy,https://www.almelograno.it/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.almelograno.it/
